,Region Code,region,Year0,Score00,Surname00,Name00,Parti00,Score01,Surname01,Name01,Parti01,Year1,Score10,Surname10,Name10,Parti10,Score11,Surname11,Name11,Parti11,Year2,Score20,Surname20,Name20,Parti20,Score21,Surname21,Name21,Parti21,Year3,Score30,Surname30,Name30,Parti30,Score31,Surname31,Name31,Parti31,Excédent brut et revenu mixte,Salaires et traitements bruts,Cotisations sociales des salariés et des non-salariés,Impôts               ,Prestations en espèces,Autres (1),Revenu disponible brut,year,0 à 19 ans,20 à 39 ans,40 à 59 ans,60 à 74 ans,75 ans et plus,Total,gender
379,1,Guadeloupe,2017,"30                                                                                                                                                                                                                                                                                              ,23",MACRON,Emmanuel,LREM,"24  ,13",MÉLENCHON,Jean-Luc,LFI,2012,"27,86",HOLLANDE,François,PS,"25      ,92",SARKOZY,Nicolas,UMP,2007,"29       ,38",SARKOZY,Nicolas,UMP,"24      ,42",ROYAL,Ségolène,PS,2002,"19        ,15",CHIRAC,JACQUES,UMP,"17        ,27",LE PEN,JEAN-MARIE,FN      ,3279.0,8004.0,667.0,1261.0,3752.0,446.0,13553.0,2009,58421,52003,61951,26680,14632,213687,female
380,1,Guadeloupe,2017,"30                                                                                                                                                                                                                                                                                              ,23",MACRON,Emmanuel,LREM,"24  ,13",MÉLENCHON,Jean-Luc,LFI,2012,"27,86",HOLLANDE,François,PS,"25      ,92",SARKOZY,Nicolas,UMP,2007,"29       ,38",SARKOZY,Nicolas,UMP,"24      ,42",ROYAL,Ségolène,PS,2002,"19        ,15",CHIRAC,JACQUES,UMP,"17        ,27",LE PEN,JEAN-MARIE,FN      ,3353.0,8660.0,766.0,1215.0,3800.0,431.0,14263.0,2010,60830,40968,53018,23059,10037,187912,male
381,1,Guadeloupe,2017,"30                                                                                                                                                                                                                                                                                              ,23",MACRON,Emmanuel,LREM,"24  ,13",MÉLENCHON,Jean-Luc,LFI,2012,"27,86",HOLLANDE,François,PS,"25      ,92",SARKOZY,Nicolas,UMP,2007,"29       ,38",SARKOZY,Nicolas,UMP,"24      ,42",ROYAL,Ségolène,PS,2002,"19        ,15",CHIRAC,JACQUES,UMP,"17        ,27",LE PEN,JEAN-MARIE,FN      ,3353.0,8660.0,766.0,1215.0,3800.0,431.0,14263.0,2010,57945,51431,63186,27685,15196,215443,female
382,1,Guadeloupe,2017,"30                                                                                                                                                                                                                                                                                              ,23",MACRON,Emmanuel,LREM,"24  ,13",MÉLENCHON,Jean-Luc,LFI,2012,"27,86",HOLLANDE,François,PS,"25      ,92",SARKOZY,Nicolas,UMP,2007,"29       ,38",SARKOZY,Nicolas,UMP,"24      ,42",ROYAL,Ségolène,PS,2002,"19        ,15",CHIRAC,JACQUES,UMP,"17        ,27",LE PEN,JEAN-MARIE,FN      ,3382.0,8875.0,790.0,1239.0,3841.0,424.0,14493.0,2011,59401,40060,53628,24236,10457,187782,male
383,1,Guadeloupe,2017,"30                                                                                                                                                                                                                                                                                              ,23",MACRON,Emmanuel,LREM,"24  ,13",MÉLENCHON,Jean-Luc,LFI,2012,"27,86",HOLLANDE,François,PS,"25      ,92",SARKOZY,Nicolas,UMP,2007,"29       ,38",SARKOZY,Nicolas,UMP,"24      ,42",ROYAL,Ségolène,PS,2002,"19        ,15",CHIRAC,JACQUES,UMP,"17        ,27",LE PEN,JEAN-MARIE,FN      ,3382.0,8875.0,790.0,1239.0,3841.0,424.0,14493.0,2011,57146,50399,64232,28997,16079,216853,female
384,1,Guadeloupe,2017,"30                                                                                                                                                                                                                                                                                              ,23",MACRON,Emmanuel,LREM,"24  ,13",MÉLENCHON,Jean-Luc,LFI,2012,"27,86",HOLLANDE,François,PS,"25      ,92",SARKOZY,Nicolas,UMP,2007,"29       ,38",SARKOZY,Nicolas,UMP,"24      ,42",ROYAL,Ségolène,PS,2002,"19        ,15",CHIRAC,JACQUES,UMP,"17        ,27",LE PEN,JEAN-MARIE,FN      ,3355.0,9241.0,889.0,1264.0,3902.0,437.0,14782.0,2012,58237,39115,53912,25070,10704,187038,male
385,1,Guadeloupe,2017,"30                                                                                                                                                                                                                                                                                              ,23",MACRON,Emmanuel,LREM,"24  ,13",MÉLENCHON,Jean-Luc,LFI,2012,"27,86",HOLLANDE,François,PS,"25      ,92",SARKOZY,Nicolas,UMP,2007,"29       ,38",SARKOZY,Nicolas,UMP,"24      ,42",ROYAL,Ségolène,PS,2002,"19        ,15",CHIRAC,JACQUES,UMP,"17        ,27",LE PEN,JEAN-MARIE,FN      ,3355.0,9241.0,889.0,1264.0,3902.0,437.0,14782.0,2012,56208,48623,65235,29569,16641,216276,female
386,1,Guadeloupe,2017,"30                                                                                                                                                                                                                                                                                              ,23",MACRON,Emmanuel,LREM,"24  ,13",MÉLENCHON,Jean-Luc,LFI,2012,"27,86",HOLLANDE,François,PS,"25      ,92",SARKOZY,Nicolas,UMP,2007,"29       ,38",SARKOZY,Nicolas,UMP,"24      ,42",ROYAL,Ségolène,PS,2002,"19        ,15",CHIRAC,JACQUES,UMP,"17        ,27",LE PEN,JEAN-MARIE,FN      ,3381.0,9310.0,891.0,1273.0,3927.0,439.0,14893.0,2013,56808,37908,54439,26037,10885,186077,male
387,1,Guadeloupe,2017,"30                                                                                                                                                                                                                                                                                              ,23",MACRON,Emmanuel,LREM,"24  ,13",MÉLENCHON,Jean-Luc,LFI,2012,"27,86",HOLLANDE,François,PS,"25      ,92",SARKOZY,Nicolas,UMP,2007,"29       ,38",SARKOZY,Nicolas,UMP,"24      ,42",ROYAL,Ségolène,PS,2002,"19        ,15",CHIRAC,JACQUES,UMP,"17        ,27",LE PEN,JEAN-MARIE,FN      ,3381.0,9310.0,891.0,1273.0,3927.0,439.0,14893.0,2013,55312,47137,65772,30835,16986,216042,female
388,1,Guadeloupe,2017,"30                                                                                                                                                                                                                                                                                              ,23",MACRON,Emmanuel,LREM,"24  ,13",MÉLENCHON,Jean-Luc,LFI,2012,"27,86",HOLLANDE,François,PS,"25      ,92",SARKOZY,Nicolas,UMP,2007,"29       ,38",SARKOZY,Nicolas,UMP,"24      ,42",ROYAL,Ségolène,PS,2002,"19        ,15",CHIRAC,JACQUES,UMP,"17        ,27",LE PEN,JEAN-MARIE,FN      ,3587.0,9404.0,947.0,1300.0,4018.0,443.0,15205.0,2014,56294,36478,54120,26529,11251,184672,male
389,1,Guadeloupe,2017,"30                                                                                                                                                                                                                                                                                              ,23",MACRON,Emmanuel,LREM,"24  ,13",MÉLENCHON,Jean-Luc,LFI,2012,"27,86",HOLLANDE,François,PS,"25      ,92",SARKOZY,Nicolas,UMP,2007,"29       ,38",SARKOZY,Nicolas,UMP,"24      ,42",ROYAL,Ségolène,PS,2002,"19        ,15",CHIRAC,JACQUES,UMP,"17        ,27",LE PEN,JEAN-MARIE,FN      ,3587.0,9404.0,947.0,1300.0,4018.0,443.0,15205.0,2014,54486,45876,65976,32031,17145,215514,female
390,1,Guadeloupe,2017,"30                                                                                                                                                                                                                                                                                              ,23",MACRON,Emmanuel,LREM,"24  ,13",MÉLENCHON,Jean-Luc,LFI,2012,"27,86",HOLLANDE,François,PS,"25      ,92",SARKOZY,Nicolas,UMP,2007,"29       ,38",SARKOZY,Nicolas,UMP,"24      ,42",ROYAL,Ségolène,PS,2002,"19        ,15",CHIRAC,JACQUES,UMP,"17        ,27",LE PEN,JEAN-MARIE,FN      ,3878.0,9608.0,960.0,1341.0,4097.0,415.0,15697.0,2015,54796,35299,54321,27175,11619,183210,male
391,1,Guadeloupe,2017,"30                                                                                                                                                                                                                                                                                              ,23",MACRON,Emmanuel,LREM,"24  ,13",MÉLENCHON,Jean-Luc,LFI,2012,"27,86",HOLLANDE,François,PS,"25      ,92",SARKOZY,Nicolas,UMP,2007,"29       ,38",SARKOZY,Nicolas,UMP,"24      ,42",ROYAL,Ségolène,PS,2002,"19        ,15",CHIRAC,JACQUES,UMP,"17        ,27",LE PEN,JEAN-MARIE,FN      ,3878.0,9608.0,960.0,1341.0,4097.0,415.0,15697.0,2015,53261,44574,66390,32797,17758,214780,female
392,2,Martinique,2017,"27                                                                                                                                                                                                                                                                                              ,37",MÉLENCHON,Jean-Luc,LFI,"25,53",MACRON,Emmanuel,LREM,2012,"28  ,63",SARKOZY,Nicolas,UMP,"28       ,4",HOLLANDE,François,PS,2007,"29       ,48",SARKOZY,Nicolas,UMP,"25      ,56",ROYAL,Ségolène,PS,2002,"21        ,68",CHIRAC,JACQUES,UMP,"16        ,19",JOSPIN,LIONEL,PS          ,2795.0,7368.0,634.0,1025.0,2635.0,478.0,11617.0,2002,58936,50940,45354,19756,8163,183149,male
393,2,Martinique,2017,"27                                                                                                                                                                                                                                                                                              ,37",MÉLENCHON,Jean-Luc,LFI,"25,53",MACRON,Emmanuel,LREM,2012,"28  ,63",SARKOZY,Nicolas,UMP,"28       ,4",HOLLANDE,François,PS,2007,"29       ,48",SARKOZY,Nicolas,UMP,"25      ,56",ROYAL,Ségolène,PS,2002,"21        ,68",CHIRAC,JACQUES,UMP,"16        ,19",JOSPIN,LIONEL,PS          ,2795.0,7368.0,634.0,1025.0,2635.0,478.0,11617.0,2002,58079,59058,52198,23648,13170,206153,female
394,2,Martinique,2017,"27                                                                                                                                                                                                                                                                                              ,37",MÉLENCHON,Jean-Luc,LFI,"25,53",MACRON,Emmanuel,LREM,2012,"28  ,63",SARKOZY,Nicolas,UMP,"28       ,4",HOLLANDE,François,PS,2007,"29       ,48",SARKOZY,Nicolas,UMP,"25      ,56",ROYAL,Ségolène,PS,2002,"21        ,68",CHIRAC,JACQUES,UMP,"16        ,19",JOSPIN,LIONEL,PS          ,2754.0,7693.0,635.0,1088.0,2746.0,525.0,11995.0,2003,58691,49464,47121,20118,8341,183735,male
395,2,Martinique,2017,"27                                                                                                                                                                                                                                                                                              ,37",MÉLENCHON,Jean-Luc,LFI,"25,53",MACRON,Emmanuel,LREM,2012,"28  ,63",SARKOZY,Nicolas,UMP,"28       ,4",HOLLANDE,François,PS,2007,"29       ,48",SARKOZY,Nicolas,UMP,"25      ,56",ROYAL,Ségolène,PS,2002,"21        ,68",CHIRAC,JACQUES,UMP,"16        ,19",JOSPIN,LIONEL,PS          ,2754.0,7693.0,635.0,1088.0,2746.0,525.0,11995.0,2003,57928,57933,54406,24051,13623,207941,female
396,2,Martinique,2017,"27                                                                                                                                                                                                                                                                                              ,37",MÉLENCHON,Jean-Luc,LFI,"25,53",MACRON,Emmanuel,LREM,2012,"28  ,63",SARKOZY,Nicolas,UMP,"28       ,4",HOLLANDE,François,PS,2007,"29       ,48",SARKOZY,Nicolas,UMP,"25      ,56",ROYAL,Ségolène,PS,2002,"21        ,68",CHIRAC,JACQUES,UMP,"16        ,19",JOSPIN,LIONEL,PS          ,3041.0,7931.0,661.0,1110.0,2767.0,522.0,12490.0,2004,58427,48041,48748,20557,8530,184303,male
397,2,Martinique,2017,"27                                                                                                                                                                                                                                                                                              ,37",MÉLENCHON,Jean-Luc,LFI,"25,53",MACRON,Emmanuel,LREM,2012,"28  ,63",SARKOZY,Nicolas,UMP,"28       ,4",HOLLANDE,François,PS,2007,"29       ,48",SARKOZY,Nicolas,UMP,"25      ,56",ROYAL,Ségolène,PS,2002,"21        ,68",CHIRAC,JACQUES,UMP,"16        ,19",JOSPIN,LIONEL,PS          ,3041.0,7931.0,661.0,1110.0,2767.0,522.0,12490.0,2004,57634,56757,56740,24342,14076,209549,female
398,2,Martinique,2017,"27                                                                                                                                                                                                                                                                                              ,37",MÉLENCHON,Jean-Luc,LFI,"25,53",MACRON,Emmanuel,LREM,2012,"28  ,63",SARKOZY,Nicolas,UMP,"28       ,4",HOLLANDE,François,PS,2007,"29       ,48",SARKOZY,Nicolas,UMP,"25      ,56",ROYAL,Ségolène,PS,2002,"21        ,68",CHIRAC,JACQUES,UMP,"16        ,19",JOSPIN,LIONEL,PS          ,3258.0,8129.0,688.0,1194.0,2977.0,416.0,12898.0,2005,58068,46800,50041,21150,8782,184841,male
399,2,Martinique,2017,"27                                                                                                                                                                                                                                                                                              ,37",MÉLENCHON,Jean-Luc,LFI,"25,53",MACRON,Emmanuel,LREM,2012,"28  ,63",SARKOZY,Nicolas,UMP,"28       ,4",HOLLANDE,François,PS,2007,"29       ,48",SARKOZY,Nicolas,UMP,"25      ,56",ROYAL,Ségolène,PS,2002,"21        ,68",CHIRAC,JACQUES,UMP,"16        ,19",JOSPIN,LIONEL,PS          ,3258.0,8129.0,688.0,1194.0,2977.0,416.0,12898.0,2005,57179,55649,58835,24911,14567,211141,female
400,2,Martinique,2017,"27                                                                                                                                                                                                                                                                                              ,37",MÉLENCHON,Jean-Luc,LFI,"25,53",MACRON,Emmanuel,LREM,2012,"28  ,63",SARKOZY,Nicolas,UMP,"28       ,4",HOLLANDE,François,PS,2007,"29       ,48",SARKOZY,Nicolas,UMP,"25      ,56",ROYAL,Ségolène,PS,2002,"21        ,68",CHIRAC,JACQUES,UMP,"16        ,19",JOSPIN,LIONEL,PS          ,3460.0,8218.0,735.0,1271.0,3263.0,740.0,13675.0,2006,58288,45310,50911,21815,9295,185619,male
401,2,Martinique,2017,"27                                                                                                                                                                                                                                                                                              ,37",MÉLENCHON,Jean-Luc,LFI,"25,53",MACRON,Emmanuel,LREM,2012,"28  ,63",SARKOZY,Nicolas,UMP,"28       ,4",HOLLANDE,François,PS,2007,"29       ,48",SARKOZY,Nicolas,UMP,"25      ,56",ROYAL,Ségolène,PS,2002,"21        ,68",CHIRAC,JACQUES,UMP,"16        ,19",JOSPIN,LIONEL,PS          ,3460.0,8218.0,735.0,1271.0,3263.0,740.0,13675.0,2006,56521,54111,60352,25943,15186,212113,female
402,2,Martinique,2017,"27                                                                                                                                                                                                                                                                                              ,37",MÉLENCHON,Jean-Luc,LFI,"25,53",MACRON,Emmanuel,LREM,2012,"28  ,63",SARKOZY,Nicolas,UMP,"28       ,4",HOLLANDE,François,PS,2007,"29       ,48",SARKOZY,Nicolas,UMP,"25      ,56",ROYAL,Ségolène,PS,2002,"21        ,68",CHIRAC,JACQUES,UMP,"16        ,19",JOSPIN,LIONEL,PS          ,3813.0,8251.0,774.0,1551.0,3310.0,826.0,13875.0,2007,57391,44191,51680,22116,9592,184970,male
403,2,Martinique,2017,"27                                                                                                                                                                                                                                                                                              ,37",MÉLENCHON,Jean-Luc,LFI,"25,53",MACRON,Emmanuel,LREM,2012,"28  ,63",SARKOZY,Nicolas,UMP,"28       ,4",HOLLANDE,François,PS,2007,"29       ,48",SARKOZY,Nicolas,UMP,"25      ,56",ROYAL,Ségolène,PS,2002,"21        ,68",CHIRAC,JACQUES,UMP,"16        ,19",JOSPIN,LIONEL,PS          ,3813.0,8251.0,774.0,1551.0,3310.0,826.0,13875.0,2007,56422,52938,61543,26379,15478,212760,female
404,2,Martinique,2017,"27                                                                                                                                                                                                                                                                                              ,37",MÉLENCHON,Jean-Luc,LFI,"25,53",MACRON,Emmanuel,LREM,2012,"28  ,63",SARKOZY,Nicolas,UMP,"28       ,4",HOLLANDE,François,PS,2007,"29       ,48",SARKOZY,Nicolas,UMP,"25      ,56",ROYAL,Ségolène,PS,2002,"21        ,68",CHIRAC,JACQUES,UMP,"16        ,19",JOSPIN,LIONEL,PS          ,3463.0,8536.0,784.0,1338.0,3412.0,620.0,13909.0,2008,56042,42924,52617,22942,9912,184437,male
405,2,Martinique,2017,"27                                                                                                                                                                                                                                                                                              ,37",MÉLENCHON,Jean-Luc,LFI,"25,53",MACRON,Emmanuel,LREM,2012,"28  ,63",SARKOZY,Nicolas,UMP,"28       ,4",HOLLANDE,François,PS,2007,"29       ,48",SARKOZY,Nicolas,UMP,"25      ,56",ROYAL,Ségolène,PS,2002,"21        ,68",CHIRAC,JACQUES,UMP,"16        ,19",JOSPIN,LIONEL,PS          ,3463.0,8536.0,784.0,1338.0,3412.0,620.0,13909.0,2008,55659,51994,62619,27130,15854,213256,female
406,2,Martinique,2017,"27                                                                                                                                                                                                                                                                                              ,37",MÉLENCHON,Jean-Luc,LFI,"25,53",MACRON,Emmanuel,LREM,2012,"28  ,63",SARKOZY,Nicolas,UMP,"28       ,4",HOLLANDE,François,PS,2007,"29       ,48",SARKOZY,Nicolas,UMP,"25      ,56",ROYAL,Ségolène,PS,2002,"21        ,68",CHIRAC,JACQUES,UMP,"16        ,19",JOSPIN,LIONEL,PS          ,3453.0,8707.0,812.0,1365.0,3630.0,732.0,14345.0,2009,54973,41471,53091,23748,10372,183655,male
407,2,Martinique,2017,"27                                                                                                                                                                                                                                                                                              ,37",MÉLENCHON,Jean-Luc,LFI,"25,53",MACRON,Emmanuel,LREM,2012,"28  ,63",SARKOZY,Nicolas,UMP,"28       ,4",HOLLANDE,François,PS,2007,"29       ,48",SARKOZY,Nicolas,UMP,"25      ,56",ROYAL,Ségolène,PS,2002,"21        ,68",CHIRAC,JACQUES,UMP,"16        ,19",JOSPIN,LIONEL,PS          ,3453.0,8707.0,812.0,1365.0,3630.0,732.0,14345.0,2009,53918,50847,63649,27947,16388,212749,female
408,2,Martinique,2017,"27                                                                                                                                                                                                                                                                                              ,37",MÉLENCHON,Jean-Luc,LFI,"25,53",MACRON,Emmanuel,LREM,2012,"28  ,63",SARKOZY,Nicolas,UMP,"28       ,4",HOLLANDE,François,PS,2007,"29       ,48",SARKOZY,Nicolas,UMP,"25      ,56",ROYAL,Ségolène,PS,2002,"21        ,68",CHIRAC,JACQUES,UMP,"16        ,19",JOSPIN,LIONEL,PS          ,3734.0,9588.0,1243.0,1317.0,3836.0,923.0,15521.0,2010,53523,39945,53444,24367,10831,182110,male
409,2,Martinique,2017,"27                                                                                                                                                                                                                                                                                              ,37",MÉLENCHON,Jean-Luc,LFI,"25,53",MACRON,Emmanuel,LREM,2012,"28  ,63",SARKOZY,Nicolas,UMP,"28       ,4",HOLLANDE,François,PS,2007,"29       ,48",SARKOZY,Nicolas,UMP,"25      ,56",ROYAL,Ségolène,PS,2002,"21        ,68",CHIRAC,JACQUES,UMP,"16        ,19",JOSPIN,LIONEL,PS          ,3734.0,9588.0,1243.0,1317.0,3836.0,923.0,15521.0,2010,52170,49804,64519,28697,16873,212063,female
410,2,Martinique,2017,"27                                                                                                                                                                                                                                                                                              ,37",MÉLENCHON,Jean-Luc,LFI,"25,53",MACRON,Emmanuel,LREM,2012,"28  ,63",SARKOZY,Nicolas,UMP,"28       ,4",HOLLANDE,François,PS,2007,"29       ,48",SARKOZY,Nicolas,UMP,"25      ,56",ROYAL,Ségolène,PS,2002,"21        ,68",CHIRAC,JACQUES,UMP,"16        ,19",JOSPIN,LIONEL,PS          ,3791.0,9766.0,1266.0,1340.0,3908.0,965.0,15824.0,2011,51780,38296,53842,25078,11680,180676,male
411,2,Martinique,2017,"27                                                                                                                                                                                                                                                                                              ,37",MÉLENCHON,Jean-Luc,LFI,"25,53",MACRON,Emmanuel,LREM,2012,"28  ,63",SARKOZY,Nicolas,UMP,"28       ,4",HOLLANDE,François,PS,2007,"29       ,48",SARKOZY,Nicolas,UMP,"25      ,56",ROYAL,Ségolène,PS,2002,"21        ,68",CHIRAC,JACQUES,UMP,"16        ,19",JOSPIN,LIONEL,PS          ,3791.0,9766.0,1266.0,1340.0,3908.0,965.0,15824.0,2011,50533,48044,65456,29590,17992,211615,female
412,2,Martinique,2017,"27                                                                                                                                                                                                                                                                                              ,37",MÉLENCHON,Jean-Luc,LFI,"25,53",MACRON,Emmanuel,LREM,2012,"28  ,63",SARKOZY,Nicolas,UMP,"28       ,4",HOLLANDE,François,PS,2007,"29       ,48",SARKOZY,Nicolas,UMP,"25      ,56",ROYAL,Ségolène,PS,2002,"21        ,68",CHIRAC,JACQUES,UMP,"16        ,19",JOSPIN,LIONEL,PS          ,3933.0,9890.0,1383.0,1366.0,4058.0,1008.0,16140.0,2012,50482,36892,53894,25419,12137,178824,male
413,2,Martinique,2017,"27                                                                                                                                                                                                                                                                                              ,37",MÉLENCHON,Jean-Luc,LFI,"25,53",MACRON,Emmanuel,LREM,2012,"28  ,63",SARKOZY,Nicolas,UMP,"28       ,4",HOLLANDE,François,PS,2007,"29       ,48",SARKOZY,Nicolas,UMP,"25      ,56",ROYAL,Ségolène,PS,2002,"21        ,68",CHIRAC,JACQUES,UMP,"16        ,19",JOSPIN,LIONEL,PS          ,3933.0,9890.0,1383.0,1366.0,4058.0,1008.0,16140.0,2012,49364,45723,65519,30451,18483,209540,female
414,2,Martinique,2017,"27                                                                                                                                                                                                                                                                                              ,37",MÉLENCHON,Jean-Luc,LFI,"25,53",MACRON,Emmanuel,LREM,2012,"28  ,63",SARKOZY,Nicolas,UMP,"28       ,4",HOLLANDE,François,PS,2007,"29       ,48",SARKOZY,Nicolas,UMP,"25      ,56",ROYAL,Ségolène,PS,2002,"21        ,68",CHIRAC,JACQUES,UMP,"16        ,19",JOSPIN,LIONEL,PS          ,3956.0,10041.0,1303.0,1382.0,4021.0,986.0,16319.0,2013,49379,35752,54090,26173,12561,177955,male
415,2,Martinique,2017,"27                                                                                                                                                                                                                                                                                              ,37",MÉLENCHON,Jean-Luc,LFI,"25,53",MACRON,Emmanuel,LREM,2012,"28  ,63",SARKOZY,Nicolas,UMP,"28       ,4",HOLLANDE,François,PS,2007,"29       ,48",SARKOZY,Nicolas,UMP,"25      ,56",ROYAL,Ségolène,PS,2002,"21        ,68",CHIRAC,JACQUES,UMP,"16        ,19",JOSPIN,LIONEL,PS          ,3956.0,10041.0,1303.0,1382.0,4021.0,986.0,16319.0,2013,47937,43578,65897,31204,18980,207596,female
416,2,Martinique,2017,"27                                                                                                                                                                                                                                                                                              ,37",MÉLENCHON,Jean-Luc,LFI,"25,53",MACRON,Emmanuel,LREM,2012,"28  ,63",SARKOZY,Nicolas,UMP,"28       ,4",HOLLANDE,François,PS,2007,"29       ,48",SARKOZY,Nicolas,UMP,"25      ,56",ROYAL,Ségolène,PS,2002,"21        ,68",CHIRAC,JACQUES,UMP,"16        ,19",JOSPIN,LIONEL,PS          ,4096.0,10215.0,1324.0,1412.0,4088.0,1019.0,16682.0,2014,48444,34844,54208,27045,12961,177502,male
417,2,Martinique,2017,"27                                                                                                                                                                                                                                                                                              ,37",MÉLENCHON,Jean-Luc,LFI,"25,53",MACRON,Emmanuel,LREM,2012,"28  ,63",SARKOZY,Nicolas,UMP,"28       ,4",HOLLANDE,François,PS,2007,"29       ,48",SARKOZY,Nicolas,UMP,"25      ,56",ROYAL,Ségolène,PS,2002,"21        ,68",CHIRAC,JACQUES,UMP,"16        ,19",JOSPIN,LIONEL,PS          ,4096.0,10215.0,1324.0,1412.0,4088.0,1019.0,16682.0,2014,46508,41997,65998,32286,19620,206409,female
418,2,Martinique,2017,"27                                                                                                                                                                                                                                                                                              ,37",MÉLENCHON,Jean-Luc,LFI,"25,53",MACRON,Emmanuel,LREM,2012,"28  ,63",SARKOZY,Nicolas,UMP,"28       ,4",HOLLANDE,François,PS,2007,"29       ,48",SARKOZY,Nicolas,UMP,"25      ,56",ROYAL,Ségolène,PS,2002,"21        ,68",CHIRAC,JACQUES,UMP,"16        ,19",JOSPIN,LIONEL,PS          ,4352.0,10313.0,1380.0,1453.0,4170.0,1163.0,17165.0,2015,47397,34085,53463,27908,13224,176077,male
419,2,Martinique,2017,"27                                                                                                                                                                                                                                                                                              ,37",MÉLENCHON,Jean-Luc,LFI,"25,53",MACRON,Emmanuel,LREM,2012,"28  ,63",SARKOZY,Nicolas,UMP,"28       ,4",HOLLANDE,François,PS,2007,"29       ,48",SARKOZY,Nicolas,UMP,"25      ,56",ROYAL,Ségolène,PS,2002,"21        ,68",CHIRAC,JACQUES,UMP,"16        ,19",JOSPIN,LIONEL,PS          ,4352.0,10313.0,1380.0,1453.0,4170.0,1163.0,17165.0,2015,45236,40962,65352,33272,19978,204800,female
420,3,Guyane,2017,"24                                                                                                                                                                                                                                                                                                  ,71",MÉLENCHON,Jean-Luc,LFI,"24,3",LE PEN,Marine,FN,2012,"26       ,59",HOLLANDE,François,PS,"25      ,09",SARKOZY,Nicolas,UMP,2007,"30       ,27",SARKOZY,Nicolas,UMP,"23      ,02",ROYAL,Ségolène,PS,2002,"20        ,26",LE PEN,JEAN-MARIE,LFI,"18     ,22",CHIRAC,JACQUES,UMP        ,2511.0,5168.0,464.0,728.0,1630.0,427.0,8544.0,2002,40175,25627,17724,3647,1199,88372,male
421,3,Guyane,2017,"24                                                                                                                                                                                                                                                                                                  ,71",MÉLENCHON,Jean-Luc,LFI,"24,3",LE PEN,Marine,FN,2012,"26       ,59",HOLLANDE,François,PS,"25      ,09",SARKOZY,Nicolas,UMP,2007,"30       ,27",SARKOZY,Nicolas,UMP,"23      ,02",ROYAL,Ségolène,PS,2002,"20        ,26",LE PEN,JEAN-MARIE,LFI,"18     ,22",CHIRAC,JACQUES,UMP        ,2511.0,5168.0,464.0,728.0,1630.0,427.0,8544.0,2002,39173,27572,16338,3496,1687,88266,female
422,3,Guyane,2017,"24                                                                                                                                                                                                                                                                                                  ,71",MÉLENCHON,Jean-Luc,LFI,"24,3",LE PEN,Marine,FN,2012,"26       ,59",HOLLANDE,François,PS,"25      ,09",SARKOZY,Nicolas,UMP,2007,"30       ,27",SARKOZY,Nicolas,UMP,"23      ,02",ROYAL,Ségolène,PS,2002,"20        ,26",LE PEN,JEAN-MARIE,LFI,"18     ,22",CHIRAC,JACQUES,UMP        ,2351.0,5073.0,435.0,696.0,1658.0,395.0,8346.0,2003,41871,26607,18695,3843,1257,92273,male
423,3,Guyane,2017,"24                                                                                                                                                                                                                                                                                                  ,71",MÉLENCHON,Jean-Luc,LFI,"24,3",LE PEN,Marine,FN,2012,"26       ,59",HOLLANDE,François,PS,"25      ,09",SARKOZY,Nicolas,UMP,2007,"30       ,27",SARKOZY,Nicolas,UMP,"23      ,02",ROYAL,Ségolène,PS,2002,"20        ,26",LE PEN,JEAN-MARIE,LFI,"18     ,22",CHIRAC,JACQUES,UMP        ,2351.0,5073.0,435.0,696.0,1658.0,395.0,8346.0,2003,40920,28828,17333,3654,1784,92519,female
424,3,Guyane,2017,"24                                                                                                                                                                                                                                                                                                  ,71",MÉLENCHON,Jean-Luc,LFI,"24,3",LE PEN,Marine,FN,2012,"26       ,59",HOLLANDE,François,PS,"25      ,09",SARKOZY,Nicolas,UMP,2007,"30       ,27",SARKOZY,Nicolas,UMP,"23      ,02",ROYAL,Ségolène,PS,2002,"20        ,26",LE PEN,JEAN-MARIE,LFI,"18     ,22",CHIRAC,JACQUES,UMP        ,2340.0,5050.0,442.0,680.0,2040.0,303.0,8611.0,2004,43840,27438,19597,4079,1346,96300,male
425,3,Guyane,2017,"24                                                                                                                                                                                                                                                                                                  ,71",MÉLENCHON,Jean-Luc,LFI,"24,3",LE PEN,Marine,FN,2012,"26       ,59",HOLLANDE,François,PS,"25      ,09",SARKOZY,Nicolas,UMP,2007,"30       ,27",SARKOZY,Nicolas,UMP,"23      ,02",ROYAL,Ségolène,PS,2002,"20        ,26",LE PEN,JEAN-MARIE,LFI,"18     ,22",CHIRAC,JACQUES,UMP        ,2340.0,5050.0,442.0,680.0,2040.0,303.0,8611.0,2004,42834,29864,18425,3872,1872,96867,female
426,3,Guyane,2017,"24                                                                                                                                                                                                                                                                                                  ,71",MÉLENCHON,Jean-Luc,LFI,"24,3",LE PEN,Marine,FN,2012,"26       ,59",HOLLANDE,François,PS,"25      ,09",SARKOZY,Nicolas,UMP,2007,"30       ,27",SARKOZY,Nicolas,UMP,"23      ,02",ROYAL,Ségolène,PS,2002,"20        ,26",LE PEN,JEAN-MARIE,LFI,"18     ,22",CHIRAC,JACQUES,UMP        ,2422.0,5151.0,458.0,838.0,2229.0,446.0,8952.0,2005,45094,28028,20349,4319,1433,99223,male
